epoch,latitude,longitude,dop value
2023-03-08T22:13:27Z,60.000000000,-87.000000000,1.411438107
2023-03-08T22:13:27Z,63.000000000,-87.000000000,1.411342621
2023-03-08T22:13:27Z,66.000000000,-87.000000000,1.411257148
2023-03-08T22:13:27Z,69.000000000,-87.000000000,1.411182046
2023-03-08T22:13:27Z,72.000000000,-87.000000000,1.411117315
2023-03-08T22:13:27Z,75.000000000,-87.000000000,1.411063313
2023-03-08T22:13:27Z,78.000000000,-87.000000000,1.411020160
2023-03-08T22:13:27Z,81.000000000,-87.000000000,1.410987973
2023-03-08T22:13:27Z,84.000000000,-87.000000000,1.410966754
2023-03-08T22:13:27Z,87.000000000,-87.000000000,1.410956621
2023-03-08T22:13:27Z,90.000000000,-87.000000000,1.410957694
2023-03-08T22:13:27Z,93.000000000,-87.000000000,1.410969973
2023-03-08T22:13:27Z,96.000000000,-87.000000000,1.410993457
2023-03-08T22:13:27Z,99.000000000,-87.000000000,1.411027908
2023-03-08T22:13:27Z,102.000000000,-87.000000000,1.411073565
2023-03-08T22:13:27Z,105.000000000,-87.000000000,1.411130190
2023-03-08T22:13:27Z,108.000000000,-87.000000000,1.411197543
2023-03-08T22:13:27Z,111.000000000,-87.000000000,1.411275744
2023-03-08T22:13:27Z,114.000000000,-87.000000000,1.411364436
2023-03-08T22:13:27Z,117.000000000,-87.000000000,1.411463380
2023-03-08T22:13:27Z,120.000000000,-87.000000000,1.313830733
2023-03-08T22:13:27Z,123.000000000,-87.000000000,1.313841343
2023-03-08T22:13:27Z,126.000000000,-87.000000000,1.313861728
2023-03-08T22:13:27Z,129.000000000,-87.000000000,1.313892245
2023-03-08T22:13:27Z,132.000000000,-87.000000000,1.313932657
2023-03-08T22:13:27Z,135.000000000,-87.000000000,1.313982844
2023-03-08T22:13:27Z,138.000000000,-87.000000000,1.314042926
2023-03-08T22:13:27Z,141.000000000,-87.000000000,1.314112663
2023-03-08T22:13:27Z,144.000000000,-87.000000000,1.314191818
2023-03-08T22:13:27Z,147.000000000,-87.000000000,1.314280391
2023-03-08T22:13:27Z,150.000000000,-87.000000000,1.314378142
2023-03-08T22:13:27Z,153.000000000,-87.000000000,1.314484835
2023-03-08T22:13:27Z,156.000000000,-87.000000000,1.314600229
2023-03-08T22:13:27Z,159.000000000,-87.000000000,1.314723969
2023-03-08T22:13:27Z,162.000000000,-87.000000000,1.314855695
2023-03-08T22:13:27Z,165.000000000,-87.000000000,1.314995289
